timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,curriculum_stage,kill_streak,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
395317,256,1209.4012322962687,1463,19,2,False,0,pistol,2,2,,,,,,,486.16257739263233,741.7125532627106
397285,257,1149.1665395260081,1968,26,3,False,0,pistol,2,1,,,,,,,889.186113452586,743.9261019229889
398811,258,1045.633089201852,1526,20,3,False,0,pistol,2,1,,,,,,,460.10891236440267,747.2430741786957
399139,259,308.94900052738825,328,4,1,False,0,pistol,2,3,,,,,,,885.0729407586734,747.6140224933624
399455,260,99.98915574095241,316,3,1,False,0,pistol,2,2,,,,,,,165.4447296169644,749.5243632793427
400951,261,1370.1043404832294,1496,22,3,True,17,pistol,2,1,,,,,,,904.2908359735654,751.1790869235992
401745,262,224.5386065584531,794,10,2,False,0,pistol,2,2,,,,,,,305.85643100967934,753.7754323482513
402515,263,541.558396229396,770,10,2,False,0,pistol,2,3,,,,,,,900.3126325889674,754.6309428215027
404035,264,1233.6692834455293,1520,21,3,False,0,pistol,2,2,,,,,,,479.0624555716896,757.8042318820953
405836,265,2148.0240395787832,1801,26,2,False,0,pistol,2,2,,,,,,,515.7747806984303,761.2964010238647
408774,266,2552.4606788039764,2938,42,5,False,0,pistol,2,1,,,,,,,612.6682949313933,766.092271566391
412104,267,3427.6538140731336,3330,51,6,False,0,pistol,2,2,,,,,,,496.62514076554055,772.7979400157928
415008,268,2276.236468257249,2904,43,5,False,0,pistol,2,1,,,,,,,609.7562946988674,777.5608956813812
415313,269,226.60204191984167,305,3,1,False,0,pistol,2,1,,,,,,,881.6044524630926,777.9070842266083
416013,270,503.6601546759875,700,9,1,True,29,machinegun,2,2,,,,,,,292.9351747062355,780.2969660758972
416440,271,470.2281013265884,427,5,1,False,0,pistol,2,2,,,,,,,885.2652867945308,780.7797284126282
417551,272,399.33465776284254,1111,15,2,False,0,pistol,2,1,,,,,,,909.1026001245076,782.0021858215332
420448,273,2523.942336827688,2897,43,4,False,0,pistol,2,4,,,,,,,461.10469888617865,788.2853713035583
420988,274,448.9296550792644,540,7,1,False,0,pistol,2,1,,,,,,,906.0037297402382,788.8817982673645
422223,275,1188.6652281508873,1235,16,2,False,0,pistol,2,2,,,,,,,414.5337992148133,791.8614327907562
423805,276,1226.4337979629292,1582,22,3,False,0,pistol,2,5,,,,,,,894.0500218278243,793.6313734054565
424454,277,596.7015158510985,649,9,1,False,0,pistol,2,3,,,,,,,278.03505274090077,795.9659504890442
426579,278,1285.629182559951,2125,31,4,False,0,pistol,2,1,,,,,,,538.2812869910396,799.9141368865967
430283,279,3193.3616192956943,3704,56,6,False,0,pistol,2,2,,,,,,,509.29377392810386,807.1872141361237
431905,280,2274.1450686486055,1622,23,3,True,25,pistol,2,4,,,,,,,914.4653196936997,808.9613256454468
432357,281,350.13858124684447,452,5,1,False,0,pistol,2,1,,,,,,,224.8268736497731,810.9721012115479
432610,282,72.73060745060968,253,2,1,False,0,pistol,2,1,,,,,,,894.256641031216,811.2553555965424
434477,283,1564.6481473453211,1867,26,3,False,0,pistol,2,2,,,,,,,512.1509550452598,814.9011254310608
436125,284,1347.7703550552562,1648,20,3,False,0,pistol,2,1,,,,,,,880.4246430295049,816.7734036445618
437514,285,1595.198236568124,1389,18,2,True,22,pistol,2,3,,,,,,,451.8078131213834,819.8479514122009
439645,286,3065.151294275058,2131,29,3,False,0,pistol,2,1,,,,,,,543.0278107539906,823.7725958824158
440818,287,454.9921743340418,1173,14,2,False,0,pistol,2,1,,,,,,,404.8710572971151,826.6702156066895
441102,288,68.05441397616426,284,2,1,False,0,pistol,2,1,,,,,,,881.1647762620513,826.9929323196411
441725,289,297.320676422638,623,7,1,False,0,pistol,2,1,,,,,,,894.5332162098691,827.689670085907
443457,290,1926.0142673096575,1732,23,3,True,15,pistol,2,2,,,,,,,500.37908145040296,831.1513707637787
446523,291,2253.0443557505137,3066,47,5,False,0,pistol,2,1,,,,,,,477.74694020209336,837.569436788559
447979,292,1605.4341172772147,1456,18,2,False,0,pistol,2,2,,,,,,,929.9567014554266,839.1354038715363
449769,293,961.1693456244033,1790,22,2,False,0,pistol,2,1,,,,,,,502.20621708450045,842.7001087665558
450578,294,644.8939709189978,809,10,2,False,0,pistol,2,1,,,,,,,336.7499263618298,845.102828502655
451912,295,800.5858316737543,1334,16,2,False,0,pistol,2,1,,,,,,,870.4760462799652,846.636137008667
453634,296,1632.5389391010463,1722,21,3,False,0,pistol,2,1,,,,,,,502.2961013484037,850.0646667480469
455477,297,1692.2797590592068,1843,25,3,False,0,pistol,2,2,,,,,,,507.9443463322435,853.6934015750885
455788,298,106.0272302455231,311,2,1,False,0,pistol,2,1,,,,,,,898.8638647957514,854.0397987365723
456176,299,223.17835747161135,388,4,1,False,0,pistol,2,1,,,,,,,889.3205743404784,854.4764530658722
457356,300,907.6784087044272,1180,14,2,False,0,pistol,2,1,,,,,,,410.43359133051194,857.3517591953278
457652,301,233.51370805872548,296,3,1,False,0,pistol,2,1,,,,,,,881.6456328674358,857.6878361701965
457878,302,-6.249758641635367,226,1,1,False,0,pistol,2,1,,,,,,,857.8325642596576,857.951632976532
459150,303,722.1526718653383,1272,16,2,False,0,pistol,2,1,,,,,,,443.43800089482943,860.8204278945923
460475,304,950.7134167425743,1325,18,2,False,0,pistol,2,2,,,,,,,905.1190679384966,862.2847363948822
460729,305,14.906668850678358,254,2,1,False,0,pistol,2,1,,,,,,,876.1863379987466,862.5750472545624
463054,306,2233.6914292312235,2325,31,4,False,0,pistol,2,1,,,,,,,408.506770816708,868.2668347358704
463894,307,569.2394209603292,840,10,1,False,0,pistol,2,1,,,,,,,898.2427743424719,869.2023777961731
464633,308,622.0641686614546,739,9,1,False,0,pistol,2,1,,,,,,,892.111271904224,870.0310277938843
464914,309,66.24959180617087,281,2,1,False,0,pistol,2,1,,,,,,,151.61976635930608,871.8847215175629
466074,310,517.1083074776768,1160,14,2,False,0,pistol,2,2,,,,,,,835.0422095647782,873.2741847038269
468441,311,2234.2908376178657,2367,34,4,False,0,pistol,2,2,,,,,,,561.7317078511428,877.4882967472076
470445,312,1675.6200012612799,2004,27,3,False,0,pistol,2,1,,,,,,,539.2396226791545,881.2050015926361
470998,313,341.51766499652103,553,7,1,False,0,pistol,2,2,,,,,,,815.7114116594905,881.8833529949188
473415,314,2702.6410820480323,2417,34,3,False,0,pistol,2,2,,,,,,,421.44107671993726,887.6188035011292
473882,315,321.2518559636841,467,5,1,False,0,pistol,2,1,,,,,,,891.8914835139816,888.142814874649
475817,316,1992.4195707371646,1935,25,1,True,32,pistol,2,1,,,,,,,527.8915074673173,891.8086848258972
476210,317,260.1023080461431,393,4,1,False,0,pistol,2,2,,,,,,,873.886527815625,892.2588658332825
476499,318,112.01709008815689,289,2,1,False,0,pistol,2,2,,,,,,,876.9654018842234,892.5887773036957
476729,319,-10.330122948754578,230,0,1,False,0,pistol,2,0,,,,,,,870.1216216703767,892.8534362316132
477168,320,379.58383766757925,439,5,1,False,0,pistol,2,1,,,,,,,885.8585204671723,893.3493857383728
479409,321,2602.718670666952,2241,32,4,False,0,pistol,2,1,,,,,,,400.6755481879873,898.9428255558014
479688,322,22.6884020586038,279,2,1,False,0,pistol,2,1,,,,,,,867.5695791488674,899.264848947525
480629,323,1117.9803205277453,941,12,2,False,0,pistol,2,2,,,,,,,891.2717461504624,900.3209142684937
480989,324,191.31691436663482,360,3,1,False,0,pistol,2,1,,,,,,,871.8778452463166,900.7341935634613
481465,325,273.70132134598157,476,5,1,False,0,pistol,2,1,,,,,,,220.87136142381576,902.8897433280945
484809,326,4047.1809711495666,3344,49,5,False,0,pistol,2,3,,,,,,,638.7730793522637,908.1251933574677
485617,327,860.8222749953454,808,11,2,False,0,pistol,2,3,,,,,,,324.70900553126705,910.6140103340149
486009,328,311.91813795097744,392,4,1,False,0,pistol,2,2,,,,,,,867.257738723499,911.0663552284241
486306,329,135.47442451781262,297,3,1,False,0,pistol,2,2,,,,,,,867.8873962436618,911.4089119434357
487286,330,1080.383815170168,980,13,2,False,0,pistol,2,2,,,,,,,834.1566671056875,912.5841221809387
488924,331,1122.8270951885688,1638,20,3,False,0,pistol,2,2,,,,,,,494.8334397747624,915.8945970535278
489253,332,270.4746299089955,329,3,1,False,0,pistol,2,2,,,,,,,893.2317342117681,916.2633028030396
489463,333,102.95992446508669,210,2,1,False,0,pistol,2,2,,,,,,,862.7135985519639,916.5070943832397
489739,334,14.89583477611896,276,2,1,False,0,pistol,2,1,,,,,,,155.6906763356818,918.2801887989044
489992,335,4.279057834751775,253,1,1,False,0,pistol,2,1,,,,,,,883.5723550712872,918.5669393539429
491177,336,913.5228854571624,1185,15,2,False,0,pistol,2,3,,,,,,,912.9819944033532,919.8652150630951
492156,337,1146.3738936398388,979,13,2,False,0,pistol,2,3,,,,,,,375.5214686717287,922.4726300239563
492659,338,259.22224999035967,503,6,1,False,0,pistol,2,1,,,,,,,899.7040463196842,923.0320529937744
495120,339,2464.289319690318,2461,34,4,False,0,pistol,2,1,,,,,,,570.7631931364532,927.3442091941833
497595,340,2984.1007272498364,2475,32,4,False,0,pistol,2,1,,,,,,,583.1724870329837,931.5886082649231
499155,341,1166.0466611554418,1560,19,2,False,0,pistol,2,1,,,,,,,464.5950552839291,934.9467396736145
501422,342,2717.8562628690584,2267,31,4,False,0,pistol,2,2,,,,,,,562.2652741399492,938.9790785312653
502191,343,508.38219915755474,769,9,1,False,0,pistol,3,1,,,,,,,331.9934663954659,941.2958104610443
503749,344,1666.4256167341337,1558,24,3,True,50,machinegun,3,1,,,,,,,879.2463099032722,943.0681371688843
504328,345,359.7086116850481,579,8,1,True,45,pistol,3,1,,,,,,,261.93923273710254,945.2790017127991
504946,346,306.86402187760314,618,8,1,False,0,pistol,3,1,,,,,,,896.8628662120441,945.9684267044067
506364,347,1376.8199985662786,1418,24,3,True,67,machinegun,3,2,,,,,,,459.28759091214124,949.0562260150909
506998,348,355.02044466453026,634,9,1,False,0,pistol,3,3,,,,,,,901.6335518144808,949.7597179412842
507426,349,119.4640191314926,428,5,1,False,0,pistol,3,1,,,,,,,896.210302342567,950.237628698349
507927,350,492.8479724389228,501,7,1,True,94,pistol,3,3,,,,,,,234.57465919440847,952.373720407486
509008,351,467.70097789538676,1081,16,2,False,0,pistol,3,1,,,,,,,886.8097239904029,953.5929713249207
509459,352,286.05103532755703,451,6,1,True,42,machinegun,3,1,,,,,,,885.7908226911564,954.1023914813995
511106,353,1853.9498434235352,1647,26,2,True,160,machinegun,3,3,,,,,,,484.46107834236216,957.5023622512817
511666,354,257.5055716571851,560,8,1,False,0,pistol,3,1,,,,,,,884.4021406595409,958.1360671520233
514233,355,2515.545057663903,2567,42,5,True,55,pistol,3,2,,,,,,,432.1013903219657,964.0771272182465
514616,356,254.79000000000036,383,5,1,True,94,pistol,3,4,,,,,,,880.0870171670881,964.5126988887787
515634,357,1120.5558000307906,1018,15,2,True,76,pistol,3,1,,,,,,,905.4023591599172,965.6374051570892
516037,358,58.411432574311654,403,5,1,False,0,pistol,3,1,,,,,,,882.8208995525583,966.0943119525909
516435,359,110.8973970589202,398,4,1,True,48,pistol,3,3,,,,,,,198.25461384462764,968.1021497249603
517636,360,592.4554294498512,1201,18,2,False,0,pistol,3,1,,,,,,,929.5606914464184,969.3945479393005
519432,361,2295.0467145311663,1796,31,4,False,0,pistol,3,1,,,,,,,506.02472659072123,972.944155216217
522459,362,3989.9658960009433,3027,55,6,True,44,machinegun,3,6,,,,,,,468.4027336729039,979.4068834781647
524283,363,1972.8593633639734,1824,30,4,False,0,pistol,3,1,,,,,,,903.251862340468,981.4266436100006
527077,364,2243.431649154345,2794,47,5,False,0,pistol,3,2,,,,,,,442.6170376782241,987.7394890785217
527740,365,392.8957028594997,663,10,2,False,0,pistol,3,1,,,,,,,891.1270835543133,988.483870267868
528076,366,154.54000000000005,336,4,1,False,0,pistol,3,2,,,,,,,891.3941597390498,988.8611495494843
530011,367,3040.031333868009,1935,32,4,True,8,machinegun,3,2,,,,,,,512.6403671010078,992.6361253261566
532100,368,1329.2470074723544,2089,35,4,False,0,pistol,3,5,,,,,,,535.2222654976756,996.5395359992981
535469,369,6237.354656172499,3369,72,8,True,53,machinegun,3,19,,,,,,,476.53590876886346,1003.609724521637
537112,370,3434.3853432520636,1643,25,3,True,36,machinegun,3,6,,,,,,,472.61007975932915,1007.0941321849823
538158,371,755.3499238255039,1046,15,1,True,33,pistol,3,1,,,,,,,737.4757873510799,1008.512802362442
538751,372,173.39589785084826,593,8,1,False,0,pistol,3,1,,,,,,,273.0295572266891,1010.6851077079773
539582,373,271.8300000000008,831,12,2,False,0,pistol,3,1,,,,,,,917.9133537327737,1011.5908715724945
540555,374,292.5406279019204,973,14,2,False,0,pistol,3,2,,,,,,,828.9172012609275,1012.7651154994965
541184,375,306.8406205110123,629,9,1,False,0,pistol,3,1,,,,,,,247.4750770997746,1015.3070459365845
543939,376,4121.145566065399,2755,47,5,False,0,pistol,3,3,,,,,,,568.57940709891,1020.1528148651123
546025,377,1288.1480080329254,2086,38,4,True,50,pistol,3,4,,,,,,,518.481676318486,1024.1764204502106
547391,378,795.6300000000035,1366,22,3,False,0,pistol,3,4,,,,,,,428.99934662692215,1027.3610310554504
548728,379,1020.7800791311877,1337,22,3,False,0,pistol,3,4,,,,,,,847.8021001445763,1028.9384427070618
549933,380,794.1599263246356,1205,19,2,False,0,pistol,3,4,,,,,,,405.65890303769646,1031.9093143939972
551688,381,1634.5890725123268,1755,28,3,True,12,machinegun,3,1,,,,,,,469.73506406255353,1035.6458387374878
552870,382,594.4370428872705,1182,18,2,True,48,machinegun,3,1,,,,,,,802.9842516739004,1037.1181824207306
553950,383,486.70047867336575,1080,16,2,False,0,pistol,3,1,,,,,,,360.02386251301255,1040.1182749271393
554222,384,12.348020469177612,272,3,1,False,0,pistol,3,2,,,,,,,675.9727418755633,1040.5210473537445
554711,385,278.01628487457606,489,7,1,True,50,machinegun,3,2,,,,,,,704.8937893149038,1041.2150406837463
556715,386,3058.0949999999416,2004,31,4,False,0,pistol,3,1,,,,,,,496.1971209607022,1045.2540929317474
557880,387,577.6259370281159,1165,18,2,False,0,pistol,3,3,,,,,,,389.82190391709906,1048.2429707050323
558760,388,425.2600529954404,880,14,2,False,0,pistol,3,3,,,,,,,891.2548359974481,1049.2306282520294
559632,389,314.17428805182624,872,13,2,False,0,pistol,3,3,,,,,,,334.6470667407799,1051.8365848064423
562392,390,4350.201193230174,2760,52,6,True,50,machinegun,3,1,,,,,,,557.4459075976707,1056.7881109714508
564093,391,601.4471922916982,1701,26,3,False,0,pistol,3,1,,,,,,,479.99660272328435,1060.3322622776031
565582,392,2208.5817683972423,1489,26,3,False,0,pistol,3,1,,,,,,,462.4532419206062,1063.5524499416351
566918,393,628.1204462920318,1336,21,3,False,0,pistol,3,1,,,,,,,879.0182486492184,1065.0727350711823
569649,394,6284.6386583983,2731,49,5,True,17,machinegun,3,4,,,,,,,447.394803161459,1071.1772541999817
570926,395,1526.4972987241877,1277,21,3,True,7,machinegun,3,1,,,,,,,901.717803995142,1072.6084253787994
572472,396,1607.3151146665468,1546,26,3,True,2,machinegun,3,5,,,,,,,476.2174521769835,1075.8551788330078
573777,397,1844.8741716979514,1305,22,3,True,38,machinegun,3,3,,,,,,,436.3768700356607,1078.8461427688599
575836,398,3600.454497978798,2059,34,4,True,48,machinegun,3,2,,,,,,,545.1044233630971,1082.6236507892609
579315,399,5917.3339435956195,3479,68,6,True,44,machinegun,3,12,,,,,,,640.3431569128614,1088.0570840835571
579822,400,115.74500000000067,507,7,1,False,0,pistol,3,1,,,,,,,237.98058071630794,1090.1878490447998
580975,401,563.0455409680023,1153,17,2,False,0,pistol,3,1,,,,,,,883.7176325517285,1091.4929111003876
583612,402,3941.038953879417,2637,50,6,True,88,machinegun,3,8,,,,,,,579.4777632255497,1096.0439248085022
585236,403,1840.9500000000148,1624,27,3,False,0,pistol,3,1,,,,,,,479.2443435297455,1099.4329617023468
588386,404,3850.613404822721,3150,53,6,False,0,pistol,3,2,,,,,,,474.19149392747175,1106.0762994289398
590474,405,1863.6787180288238,2088,34,3,False,0,pistol,3,5,,,,,,,534.762448160714,1109.9811563491821
592925,406,4214.499492568798,2451,44,5,True,69,machinegun,3,1,,,,,,,555.9972838974546,1114.3898129463196
595924,407,6200.6982020203395,2999,57,6,True,78,machinegun,3,4,,,,,,,624.5191914005367,1119.192291021347
597620,408,2261.1757113672697,1696,29,3,False,0,pistol,3,5,,,,,,,498.2922602512021,1122.5963864326477
600869,409,7756.248209402798,3249,62,7,True,97,machinegun,3,1,,,,,,,479.23527472597806,1129.3762991428375
601356,410,138.49912602845797,487,7,1,True,50,pistol,3,3,,,,,,,874.5967888757297,1129.947897195816
602226,411,780.1588111884048,870,12,2,True,27,machinegun,3,3,,,,,,,340.83288678760465,1132.5008792877197
602884,412,336.16714017555074,658,10,1,False,0,pistol,3,5,,,,,,,899.9801185037354,1133.2323062419891
604757,413,2429.537012830287,1873,32,3,True,45,pistol,3,5,,,,,,,517.5553591428112,1136.8515391349792
607654,414,5579.831498787805,2897,56,6,True,37,machinegun,3,8,,,,,,,614.2750237009209,1141.5679833889008
611047,415,6322.060198147302,3393,68,7,False,0,pistol,3,4,,,,,,,489.53164963732837,1148.499442577362
611380,416,30.810311147528807,333,4,1,False,0,pistol,3,2,,,,,,,906.6893302770696,1148.867158651352
612995,417,1053.4868535691292,1615,27,3,False,0,pistol,3,3,,,,,,,476.8011852384097,1152.254724264145
615281,418,4110.721459538125,2286,40,5,True,39,machinegun,3,7,,,,,,,551.1409631669619,1156.402819633484
619181,419,10149.438452610771,3900,90,10,True,12,machinegun,3,10,,,,,,,523.7032148620967,1163.8501071929932
620816,420,1976.0650000000198,1635,27,3,False,0,pistol,3,2,,,,,,,480.7695018662742,1167.2634830474854
621902,421,591.7548340354887,1086,18,2,False,0,pistol,3,2,,,,,,,898.9459854538952,1168.471922636032
623751,422,596.2745242824421,1849,27,3,False,0,pistol,3,1,,,,,,,519.8024199769887,1172.029399394989
625060,423,530.0603763428809,1309,20,2,False,0,pistol,3,1,,,,,,,428.59356005527184,1175.0841159820557
625646,424,125.17912711035198,586,9,1,False,0,pistol,3,2,,,,,,,898.431072983525,1175.736686706543
627702,425,2210.094331607825,2056,36,4,True,49,machinegun,3,1,,,,,,,531.9999289308636,1179.601684331894
629659,426,2268.5659878204797,1957,33,4,False,0,pistol,3,4,,,,,,,525.9823916671783,1183.3227670192719
631480,427,2167.5305415717235,1821,31,4,False,0,pistol,3,1,,,,,,,511.6406285859362,1186.8823113441467
633702,428,2137.4641742937565,2222,37,4,False,0,pistol,3,1,,,,,,,557.5404448098735,1190.868076324463
634496,429,377.82770132997285,794,13,2,False,0,pistol,3,2,,,,,,,875.6769499740868,1191.7751202583313
636523,430,2260.256091940998,2027,31,4,True,41,machinegun,3,2,,,,,,,529.939357492051,1195.6004221439362
639047,431,2451.766133267716,2524,46,3,False,0,pistol,3,11,,,,,,,437.3277614072154,1201.3722574710846
640462,432,480.6647569855429,1415,24,3,False,0,pistol,3,2,,,,,,,874.272352062346,1202.991106748581
642283,433,1948.5937880055494,1821,28,3,False,0,pistol,3,1,,,,,,,522.1288424043818,1206.4790816307068
643427,434,530.0099758025984,1144,19,2,False,0,pistol,3,3,,,,,,,394.545932774599,1209.3790016174316
644477,435,461.5301399026556,1050,17,2,False,0,pistol,3,2,,,,,,,894.6905103492325,1210.5530338287354
646320,436,3167.0262120170723,1843,31,4,True,15,machinegun,3,1,,,,,,,503.08159576151877,1214.216825246811
647764,437,812.3355344418676,1444,23,3,False,0,pistol,3,1,,,,,,,456.1643276907186,1217.3825931549072
650040,438,2545.9748442346045,2276,42,5,True,48,machinegun,3,2,,,,,,,552.4135497341322,1221.5030810832977
651509,439,1949.6850000000163,1469,24,3,False,0,pistol,3,1,,,,,,,442.71007895507927,1224.8215341567993
652068,440,191.6810842482278,559,9,1,False,0,pistol,3,4,,,,,,,861.8846848330501,1225.4704394340515
652688,441,93.77642642364728,620,7,1,False,0,pistol,3,1,,,,,,,872.6547785517279,1226.1814484596252
654491,442,1607.6194699628074,1803,28,3,True,65,machinegun,3,2,,,,,,,510.8460619554512,1229.7112998962402
657556,443,6053.426235163166,3065,56,6,False,0,pistol,3,1,,,,,,,464.97259182559463,1236.3035156726837
659629,444,2718.737462899071,2073,36,4,False,0,pistol,3,2,,,,,,,532.1935646803549,1240.1991837024689
660034,445,45.42755214555449,405,5,1,False,0,pistol,3,1,,,,,,,857.9934176632098,1240.6716165542603
661327,446,2105.8537603815485,1293,20,3,True,35,machinegun,3,2,,,,,,,894.9918066333792,1242.116641998291
662940,447,1096.3551080596608,1613,27,3,True,50,pistol,3,2,,,,,,,479.3425077132951,1245.4819781780243
